Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
9e5cd84c-1f56-4039-9446,2024-01-03,07:46:27,Online,Debit Card,Senior,First Class,Advance,18,London Paddington,Reading,2024-01-04,06:15:00,07:15:00,07:15:00,On Time,,No
a4b0be49-f115-48ff-b2c7,2024-01-03,07:46:29,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-01-04,06:15:00,07:15:00,07:15:00,On Time,,No
4118f0a3-5750-4d54-9087,2024-01-03,07:47:47,Online,Contactless,Disabled,Standard,Anytime,48,London Kings Cross,Edinburgh Waverley,2024-01-03,16:00:00,20:20:00,20:20:00,On Time,,No
6eae4dce-b911-4ea9-bf4f,2024-01-03,07:50:10,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-01-04,06:15:00,07:15:00,07:15:00,On Time,,No
5b0ea94a-c21d-44d5-8cf4,2024-01-03,07:54:57,Online,Contactless,Disabled,Standard,Anytime,48,London Kings Cross,Edinburgh Waverley,2024-01-03,16:00:00,20:20:00,20:20:00,On Time,,No
cfd4f7da-81a2-4266-98a6,2024-01-03,07:58:04,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,06:15:00,06:45:00,06:45:00,On Time,,No
cf4d19bf-9124-45fb-b45d,2024-01-03,07:58:17,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,06:15:00,06:45:00,06:45:00,On Time,,No
c5f4d284-970d-4bc4-9d4f,2024-01-03,08:05:57,Online,Debit Card,None,Standard,Advance,72,London Euston,Manchester Piccadilly,2024-01-04,06:30:00,08:20:00,,Cancelled,Weather,Yes
f2ffb9c6-011c-419e-86de,2024-01-03,08:07:04,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-01-04,06:30:00,07:50:00,07:50:00,On Time,,No
6ccae23a-ecd7-402d-a645,2024-01-03,08:09:00,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-01-04,06:30:00,07:00:00,07:00:00,On Time,,No
daf89971-49ef-43dd-abff,2024-01-03,08:09:42,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,2024-01-04,06:30:00,06:50:00,06:50:00,On Time,,No
d2d161c9-a637-4f64-bfe4,2024-01-03,08:11:10,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,06:30:00,07:50:00,07:50:00,On Time,,No
64e9f716-8af3-4077-96be,2024-01-03,08:14:47,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,06:30:00,07:50:00,07:50:00,On Time,,No
686ac892-1465-4109-97f6,2024-01-03,08:16:27,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,06:45:00,07:15:00,07:15:00,On Time,,No
e99129b3-ee54-4597-be12,2024-01-03,08:21:46,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-01-04,07:45:00,09:15:00,09:15:00,On Time,,No
8a09d4a5-7406-4ad0-8195,2024-01-03,08:22:52,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-01-04,07:45:00,09:15:00,09:15:00,On Time,,No
3d27f83f-3c99-493e-94de,2024-01-03,08:25:35,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,07:45:00,08:45:00,08:45:00,On Time,,No
425a70d4-c002-4c04-a590,2024-01-03,08:29:13,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,07:45:00,08:45:00,08:45:00,On Time,,No
68f92774-cc4e-4905-9ca9,2024-01-03,08:56:14,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,07:15:00,09:05:00,09:05:00,On Time,,No
a596712c-9624-4102-b809,2024-01-03,09:02:37,Station,Credit Card,None,First Class,Off-Peak,14,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,10:30:00,11:00:00,11:00:00,On Time,,No
fa3a5321-e4cd-437c-82c6,2024-01-03,09:03:33,Online,Credit Card,None,Standard,Advance,3,London Paddington,London Waterloo,2024-01-04,07:30:00,09:00:00,09:00:00,On Time,,No
397ac178-4ac4-45ca-ada8,2024-01-03,09:04:21,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-04,07:30:00,08:50:00,08:50:00,On Time,,No
8baa90b2-dc44-4195-b751,2024-01-03,09:05:18,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,07:30:00,09:20:00,,Cancelled,Signal failure,No
1ab64003-424c-46bc-b316,2024-01-03,09:12:19,Station,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-03,10:30:00,11:50:00,11:50:00,On Time,,No
8e53772f-80ad-4944-b564,2024-01-03,09:14:51,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,07:30:00,08:50:00,08:50:00,On Time,,No
87df55d2-5c6a-4fa2-93b1,2024-01-03,09:23:26,Station,Contactless,Senior,First Class,Off-Peak,52,London Euston,Birmingham New Street,2024-01-03,09:45:00,11:05:00,11:05:00,On Time,,No
eb2a01ab-7a86-4a27-a78d,2024-01-03,09:32:43,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,Yes
4f4725f0-9b28-4d8b-82b0,2024-01-03,09:33:54,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-03,11:00:00,12:20:00,12:20:00,On Time,,No
c2b0b7b8-2ceb-4d7f-ab33,2024-01-03,09:34:33,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
291516f8-f57b-4720-8d12,2024-01-03,09:34:38,Online,Credit Card,Disabled,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-01-04,08:00:00,09:50:00,09:50:00,On Time,,No
b78aabf0-1eb2-43c4-b305,2024-01-03,09:36:32,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
6c0f1e83-dccd-461b-9e1b,2024-01-03,09:36:40,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,11:00:00,11:30:00,14:24:00,Delayed,Staff Shortage,No
30d13533-f1be-497f-9932,2024-01-03,09:37:22,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
11607a1f-a974-4f47-93ae,2024-01-03,09:38:05,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
f42bae4e-3198-4c79-b588,2024-01-03,09:39:14,Online,Credit Card,Disabled,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-01-04,08:00:00,09:50:00,09:50:00,On Time,,No
cd1f20ee-c1fc-4e89-ad84,2024-01-03,09:40:32,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
662b7a86-e0f6-42af-acf0,2024-01-03,09:42:19,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,11:00:00,11:30:00,14:24:00,Delayed,Staff Shortage,No
b4289b5b-fc3d-463c-998c,2024-01-03,09:44:03,Station,Credit Card,None,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,Cancelled,Weather,No
00270144-760b-4bc3-a5f9,2024-01-03,09:44:48,Station,Credit Card,Adult,Standard,Off-Peak,15,Manchester Piccadilly,York,2024-01-03,11:00:00,12:30:00,12:30:00,On Time,,No
61d26b3b-3924-4333-be32,2024-01-03,09:44:48,Online,Credit Card,Disabled,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-01-04,08:00:00,09:50:00,09:50:00,On Time,,No
40313021-53b6-4d7d-8e2e,2024-01-03,09:47:12,Online,Credit Card,None,Standard,Advance,72,London Euston,Manchester Piccadilly,2024-01-04,07:45:00,09:35:00,09:35:00,On Time,,No
bfe1899a-b5cd-49f2-ab09,2024-01-03,10:16:33,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-03,11:45:00,13:05:00,13:05:00,On Time,,No
d9655d50-a26c-4cad-9845,2024-01-03,10:20:10,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,08:45:00,09:45:00,09:45:00,On Time,,No
87822151-5e1f-4fdf-949b,2024-01-03,10:26:21,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-03,11:45:00,13:05:00,13:05:00,On Time,,No
8c14f3ce-baaf-4da0-b8ea,2024-01-03,10:30:15,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-01-04,09:00:00,09:45:00,12:33:00,Delayed,Signal Failure,No
cf5ca272-310f-44cc-bae4,2024-01-03,10:32:02,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,09:00:00,10:00:00,10:00:00,On Time,,No
e9fd8be3-ad0a-4984-adea,2024-01-03,10:44:06,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-03,12:00:00,13:20:00,13:20:00,On Time,,No
ca41b64a-08b3-4e49-9dc7,2024-01-03,10:44:13,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,11:15:00,11:45:00,12:12:00,Delayed,Technical Issue,Yes
a37cd5da-19d3-4ce6-8f23,2024-01-03,10:59:56,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,09:15:00,10:15:00,10:15:00,On Time,,No
55f993d0-7899-435c-ac89,2024-01-03,11:00:19,Online,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,12:30:00,13:00:00,13:00:00,On Time,,No
3b24c015-608c-4a74-ac99,2024-01-03,11:05:55,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,09:30:00,10:00:00,10:00:00,On Time,,No
2fe42587-600c-4051-b6f9,2024-01-03,11:20:16,Online,Credit Card,Disabled,First Class,Off-Peak,27,London Paddington,Reading,2024-01-03,12:45:00,13:45:00,,Cancelled,Technical Issue,No
77cb52eb-4006-4e8e-9964,2024-01-03,11:23:29,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-01-03,12:45:00,13:45:00,,Cancelled,Technical Issue,Yes
c1189218-ab59-4a73-992b,2024-01-03,11:53:42,Online,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,13:15:00,13:45:00,13:45:00,On Time,,No
6feab91a-174c-49da-8e5e,2024-01-03,11:57:28,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,10:15:00,11:35:00,11:35:00,On Time,,No
ebdb0002-9b2f-456d-a0b9,2024-01-03,11:59:18,Station,Contactless,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,13:15:00,13:45:00,13:45:00,On Time,,No
81bc165c-a0e0-4e98-a501,2024-01-03,11:59:51,Station,Credit Card,None,First Class,Advance,119,Liverpool Lime Street,London St Pancras,2024-01-04,10:15:00,12:45:00,12:45:00,On Time,,No
2ba52cb1-4468-4e75-b7ae,2024-01-03,12:15:23,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-01-03,13:45:00,15:35:00,15:35:00,On Time,,No
dfcc788f-d5d3-4cb3-9a8b,2024-01-03,12:29:50,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,13:45:00,14:45:00,14:45:00,On Time,,No
b89d1a8b-be20-40a7-bd67,2024-01-03,12:30:05,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,11:00:00,12:20:00,12:20:00,On Time,,No
7b9321ca-3b63-429c-aee0,2024-01-03,12:37:54,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,14:00:00,15:00:00,15:00:00,On Time,,No
642dd87f-9a0c-472f-b2d4,2024-01-03,12:40:39,Online,Credit Card,Adult,First Class,Off-Peak,54,London St Pancras,Birmingham New Street,2024-01-03,14:00:00,15:20:00,15:20:00,On Time,,No
b0d009a9-84d5-4cd4-811b,2024-01-03,12:44:49,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,11:00:00,12:50:00,12:50:00,On Time,,No
cadf874e-3c24-426a-b720,2024-01-03,12:52:29,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,14:15:00,15:15:00,15:15:00,On Time,,No
3170386c-f639-4f79-b8c3,2024-01-03,13:24:07,Station,Credit Card,None,Standard,Off-Peak,35,York,Edinburgh,2024-01-03,14:45:00,17:15:00,17:15:00,On Time,,No
efae4b45-5a15-4c28-ba47,2024-01-03,13:27:20,Online,Credit Card,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,14:45:00,15:15:00,15:15:00,On Time,,No
cd38673f-f07b-431b-9b03,2024-01-03,13:29:21,Online,Credit Card,Disabled,First Class,Advance,18,London Paddington,Reading,2024-01-04,11:45:00,12:45:00,12:45:00,On Time,,No
bd0cee71-32c1-4def-932c,2024-01-03,13:32:18,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-01-03,15:00:00,16:50:00,16:50:00,On Time,,No
d4d418d9-1a21-4b4e-be0e,2024-01-03,13:38:15,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,15:00:00,16:00:00,16:00:00,On Time,,No
42b97cda-a4b4-4bbc-8cb9,2024-01-03,13:38:43,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,12:00:00,13:20:00,13:20:00,On Time,,No
5bd6bf10-da2f-4310-a3da,2024-01-03,13:55:43,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,12:15:00,14:05:00,14:05:00,On Time,,No
87cba234-e49d-4d87-bc12,2024-01-03,14:00:14,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,12:30:00,13:00:00,13:00:00,On Time,,No
95b7df12-e8c2-4e4a-bd24,2024-01-03,14:03:24,Online,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-01-03,15:30:00,16:50:00,,Cancelled,Weather Conditions,No
5b8c03d2-a041-47ae-90bc,2024-01-03,14:12:36,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,15:30:00,16:30:00,16:30:00,On Time,,No
457659f6-b579-45d3-8b79,2024-01-03,14:21:55,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-01-03,15:45:00,17:05:00,17:05:00,On Time,,No
8945d671-916e-4122-94da,2024-01-03,14:26:46,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-01-03,15:45:00,17:35:00,17:35:00,On Time,,No
aed0b97d-496c-4d24-aed0,2024-01-03,14:31:56,Station,Credit Card,None,First Class,Anytime,114,London Kings Cross,York,2024-01-03,16:00:00,17:50:00,17:50:00,On Time,,No
d3174170-5ccd-4a04-9c47,2024-01-03,14:37:50,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-03,16:00:00,17:20:00,17:20:00,On Time,,No
29b354bf-2475-4877-a832,2024-01-03,14:41:35,Station,Credit Card,Adult,Standard,Anytime,17,London Paddington,Reading,2024-01-03,16:00:00,17:00:00,17:00:00,On Time,,No
4dbead40-e7fc-4c29-9aaa,2024-01-03,14:45:57,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-04,13:15:00,14:35:00,14:35:00,On Time,,No
4e122c11-2dff-40ae-b9dc,2024-01-03,14:47:43,Online,Contactless,Adult,Standard,Anytime,31,London St Pancras,Leicester,2024-01-03,16:15:00,17:15:00,17:15:00,On Time,,No
e75d0b06-d157-44c2-8dc6,2024-01-03,14:51:05,Online,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-01-03,16:15:00,17:35:00,17:35:00,On Time,,No
3d426c83-11fe-4d0f-bdd9,2024-01-03,14:54:27,Online,Contactless,Adult,Standard,Anytime,15,Birmingham New Street,Manchester Piccadilly,2024-01-03,16:15:00,17:35:00,17:35:00,On Time,,No
cbf323d5-4d7f-42cb-a2d2,2024-01-03,14:56:23,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-01-03,16:15:00,18:05:00,18:05:00,On Time,,No
2e0ca4b7-44e7-4d79-ae48,2024-01-03,15:06:15,Station,Debit Card,None,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-01-03,15:30:00,19:50:00,20:10:00,Delayed,Staffing,Yes
9f3410ad-57ae-4b1d-b902,2024-01-03,15:07:06,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,13:30:00,14:30:00,14:30:00,On Time,,No
89e4dbc0-fb02-4c4d-91d0,2024-01-03,15:10:35,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,13:30:00,14:00:00,14:00:00,On Time,,No
83a9482a-c116-4cb7-a588,2024-01-03,15:11:05,Station,Debit Card,None,First Class,Off-Peak,200,Manchester Piccadilly,London Euston,2024-01-03,15:30:00,17:20:00,17:39:00,Delayed,Staffing,Yes
eb3395d4-d22b-4e75-ab63,2024-01-03,15:11:37,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,17:45:00,18:15:00,18:15:00,On Time,,No
4336dc1a-2f99-421b-87cd,2024-01-03,15:22:13,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-04,13:45:00,15:05:00,15:05:00,On Time,,No
eca88e78-f78c-4939-becc,2024-01-03,15:39:43,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,14:00:00,15:00:00,15:00:00,On Time,,No
795c7806-ff67-453d-8bf0,2024-01-03,15:44:41,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,14:00:00,15:20:00,15:20:00,On Time,,No
9caed3c5-fd96-42e5-bdb0,2024-01-03,15:49:18,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-04,14:15:00,15:35:00,15:35:00,On Time,,No
9c373f80-9c99-4081-b584,2024-01-03,16:01:01,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,17:45:00,18:15:00,18:15:00,On Time,,No
06463698-8f35-4233-b84c,2024-01-03,16:01:46,Online,Credit Card,Adult,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,17:30:00,18:00:00,18:00:00,On Time,,No
fdd7ba5a-196f-401c-9349,2024-01-03,16:04:06,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-01-04,14:30:00,15:30:00,15:30:00,On Time,,No
ce789be5-fa37-42cf-bb1f,2024-01-03,16:07:06,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-03,17:45:00,19:05:00,,Cancelled,Technical Issue,No
e0399bbe-76f7-494b-b84d,2024-01-03,16:14:35,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,17:45:00,18:15:00,18:15:00,On Time,,No
44efc69e-6175-42f6-9839,2024-01-03,16:14:43,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-03,17:45:00,19:05:00,,Cancelled,Technical Issue,No
b317d839-1579-4d05-8423,2024-01-03,16:24:11,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,14:45:00,15:15:00,15:15:00,On Time,,No
52fdbc8e-8c17-4b0b-ab95,2024-01-03,16:39:11,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-01-04,15:00:00,16:00:00,16:00:00,On Time,,No
82cd2065-0380-4899-9016,2024-01-03,16:50:38,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,15:15:00,16:35:00,16:35:00,On Time,,No
2f43649f-5e20-4087-bab8,2024-01-03,17:02:08,Station,Credit Card,None,Standard,Advance,13,Reading,London Paddington,2024-01-04,15:30:00,15:55:00,15:55:00,On Time,,No
aa3ab1b2-408b-4d40-a036,2024-01-03,17:13:48,Station,Contactless,None,Standard,Advance,13,Reading,London Paddington,2024-01-04,15:30:00,15:55:00,15:55:00,On Time,,No
8a1b79bb-8389-48a9-8d7d,2024-01-03,17:19:28,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-03,18:45:00,20:05:00,20:05:00,On Time,,No
d97924c6-f143-4fef-b9c4,2024-01-03,17:20:44,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-03,18:45:00,20:05:00,20:05:00,On Time,,No
cb96fe3b-ff69-4f1b-b58a,2024-01-03,17:22:17,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-04,15:45:00,17:05:00,17:05:00,On Time,,No
3f42765d-a25b-4ac1-bb7a,2024-01-03,17:22:34,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,15:45:00,17:35:00,17:35:00,On Time,,No
c3f92165-bc7f-4d89-aebf,2024-01-03,17:27:00,Online,Credit Card,None,Standard,Anytime,13,Birmingham New Street,Nuneaton,2024-01-03,18:45:00,19:05:00,19:05:00,On Time,,No
591f99ea-18a4-48b9-9552,2024-01-03,17:28:37,Online,Debit Card,Senior,First Class,Anytime,13,Reading,Didcot,2024-01-03,18:45:00,19:00:00,19:00:00,On Time,,No
8e37d017-9534-4c0b-aab3,2024-01-03,17:28:41,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-03,18:45:00,20:05:00,20:05:00,On Time,,No
e61ac3e9-049f-434c-a0f4,2024-01-03,17:29:45,Online,Credit Card,None,First Class,Anytime,54,London Paddington,Reading,2024-01-03,18:45:00,19:45:00,19:45:00,On Time,,No
b454bd0d-8a1e-4d96-99d6,2024-01-03,17:31:39,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-04,16:00:00,17:20:00,17:20:00,On Time,,No
ea6b978a-3662-4ea5-bed5,2024-01-03,17:34:17,Station,Credit Card,Adult,First Class,Advance,35,London Euston,Birmingham New Street,2024-01-04,16:00:00,17:20:00,17:20:00,On Time,,No
161415c3-677c-466e-80dd,2024-01-03,17:35:30,Station,Credit Card,Adult,First Class,Advance,38,London Kings Cross,York,2024-01-04,16:00:00,17:50:00,17:50:00,On Time,,No
de8cbc82-30d2-42d5-9c83,2024-01-03,17:36:43,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,16:00:00,17:50:00,17:50:00,On Time,,No
cc503ed0-433a-41f9-86a7,2024-01-03,17:39:49,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-01-04,16:00:00,17:00:00,17:00:00,On Time,,No
e5df6316-80bf-46d8-994e,2024-01-03,17:56:35,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-01-04,16:15:00,18:05:00,18:05:00,On Time,,No
ac7ed0ac-1eb4-41b5-8ec4,2024-01-03,17:59:55,Station,Credit Card,None,Standard,Advance,65,London Kings Cross,Liverpool Lime Street,2024-01-04,16:15:00,18:30:00,18:30:00,On Time,,No
5596ad9f-bed6-4076-8394,2024-01-03,18:05:58,Online,Contactless,Adult,First Class,Advance,13,Liverpool Lime Street,Leeds,2024-01-04,16:30:00,18:00:00,18:00:00,On Time,,No
986f5f51-7096-477b-80ef,2024-01-03,18:08:14,Station,Contactless,Adult,First Class,Advance,9,Liverpool Lime Street,Sheffield,2024-01-04,16:30:00,17:45:00,17:45:00,On Time,,No
47ca09fa-c87d-4dd2-b07e,2024-01-03,18:10:08,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-04,16:30:00,17:50:00,17:50:00,On Time,,No
